path,label,label_name,split,source_split,base_image,src_file,bbox,conf,origin,domain
hidup/hen_f0000_images-29-_jpg.rf.15459de5efaac1c7fdb17e452c73f540_00.jpg,0,hidup,train,train,hen_f0000,train/images-29-_jpg.rf.15459de5efaac1c7fdb17e452c73f540.jpg,"[234, 95, 626, 546]",1.0,hen_gt,hen_kandang
hidup/hen_f0002_images-30-_jpg.rf.48337000d79577a12d16e32db3d8f60c_00.jpg,0,hidup,train,train,hen_f0002,train/images-30-_jpg.rf.48337000d79577a12d16e32db3d8f60c.jpg,"[214, 257, 374, 585]",1.0,hen_gt,hen_kandang
hidup/hen_f0002_images-30-_jpg.rf.48337000d79577a12d16e32db3d8f60c_01.jpg,0,hidup,train,train,hen_f0002,train/images-30-_jpg.rf.48337000d79577a12d16e32db3d8f60c.jpg,"[112, 200, 222, 450]",1.0,hen_gt,hen_kandang
hidup/hen_f0002_images-30-_jpg.rf.48337000d79577a12d16e32db3d8f60c_02.jpg,0,hidup,train,train,hen_f0002,train/images-30-_jpg.rf.48337000d79577a12d16e32db3d8f60c.jpg,"[0, 192, 64, 516]",1.0,hen_gt,hen_kandang
hidup/hen_f0002_images-30-_jpg.rf.48337000d79577a12d16e32db3d8f60c_04.jpg,0,hidup,train,train,hen_f0002,train/images-30-_jpg.rf.48337000d79577a12d16e32db3d8f60c.jpg,"[279, 208, 376, 284]",1.0,hen_gt,hen_kandang
hidup/hen_f0003_IMG_20220513_170856_HHT_jpg.rf.6734bf441336073e4cef4e05760180bb_00.jpg,0,hidup,train,train,hen_f0003,train/IMG_20220513_170856_HHT_jpg.rf.6734bf441336073e4cef4e05760180bb.jpg,"[286, 230, 414, 356]",1.0,hen_gt,hen_kandang
hidup/hen_f0007_IMG_20220513_170906_HHT_jpg.rf.354ad9d91804027dd3cd8af95a4e36a8_00.jpg,0,hidup,train,train,hen_f0007,train/IMG_20220513_170906_HHT_jpg.rf.354ad9d91804027dd3cd8af95a4e36a8.jpg,"[185, 226, 373, 377]",1.0,hen_gt,hen_kandang
hidup/hen_f0008_Chickens_jpg.rf.09b940afd75f248d389a4d324dfb213e_00.jpg,0,hidup,train,train,hen_f0008,train/Chickens_jpg.rf.09b940afd75f248d389a4d324dfb213e.jpg,"[105, 56, 250, 378]",1.0,hen_gt,hen_kandang
hidup/hen_f0008_Chickens_jpg.rf.09b940afd75f248d389a4d324dfb213e_01.jpg,0,hidup,train,train,hen_f0008,train/Chickens_jpg.rf.09b940afd75f248d389a4d324dfb213e.jpg,"[457, 41, 607, 422]",1.0,hen_gt,hen_kandang
hidup/hen_f0008_Chickens_jpg.rf.09b940afd75f248d389a4d324dfb213e_02.jpg,0,hidup,train,train,hen_f0008,train/Chickens_jpg.rf.09b940afd75f248d389a4d324dfb213e.jpg,"[260, 174, 569, 607]",1.0,hen_gt,hen_kandang
hidup/hen_f0008_Chickens_jpg.rf.09b940afd75f248d389a4d324dfb213e_03.jpg,0,hidup,train,train,hen_f0008,train/Chickens_jpg.rf.09b940afd75f248d389a4d324dfb213e.jpg,"[0, 294, 155, 608]",1.0,hen_gt,hen_kandang
hidup/hen_f0009_images-32-_jpg.rf.4c2c8b33e2489e71d621e9229c9fa849_01.jpg,0,hidup,train,train,hen_f0009,train/images-32-_jpg.rf.4c2c8b33e2489e71d621e9229c9fa849.jpg,"[3, 264, 117, 595]",1.0,hen_gt,hen_kandang
hidup/hen_f0009_images-32-_jpg.rf.4c2c8b33e2489e71d621e9229c9fa849_05.jpg,0,hidup,train,train,hen_f0009,train/images-32-_jpg.rf.4c2c8b33e2489e71d621e9229c9fa849.jpg,"[538, 296, 640, 587]",1.0,hen_gt,hen_kandang
hidup/hen_f0009_images-32-_jpg.rf.4c2c8b33e2489e71d621e9229c9fa849_07.jpg,0,hidup,train,train,hen_f0009,train/images-32-_jpg.rf.4c2c8b33e2489e71d621e9229c9fa849.jpg,"[0, 98, 49, 264]",1.0,hen_gt,hen_kandang
hidup/hen_f0009_images-32-_jpg.rf.4c2c8b33e2489e71d621e9229c9fa849_08.jpg,0,hidup,train,train,hen_f0009,train/images-32-_jpg.rf.4c2c8b33e2489e71d621e9229c9fa849.jpg,"[69, 138, 133, 197]",1.0,hen_gt,hen_kandang
hidup/hen_f0015_images-11-_jpg.rf.32d6cc714a714c70031cce927a199a5a_00.jpg,0,hidup,train,valid,hen_f0015,valid/images-11-_jpg.rf.32d6cc714a714c70031cce927a199a5a.jpg,"[108, 150, 573, 582]",1.0,hen_gt,hen_kandang
hidup/hen_f0019_images-75-_jpg.rf.7243d4e7489d3d75db3a62265fed6e49_00.jpg,0,hidup,train,valid,hen_f0019,valid/images-75-_jpg.rf.7243d4e7489d3d75db3a62265fed6e49.jpg,"[161, 169, 522, 636]",1.0,hen_gt,hen_kandang
hidup/hen_f0019_images-75-_jpg.rf.7243d4e7489d3d75db3a62265fed6e49_01.jpg,0,hidup,train,valid,hen_f0019,valid/images-75-_jpg.rf.7243d4e7489d3d75db3a62265fed6e49.jpg,"[0, 74, 109, 300]",1.0,hen_gt,hen_kandang
hidup/hen_f0019_images-75-_jpg.rf.7243d4e7489d3d75db3a62265fed6e49_02.jpg,0,hidup,train,valid,hen_f0019,valid/images-75-_jpg.rf.7243d4e7489d3d75db3a62265fed6e49.jpg,"[299, 79, 502, 278]",1.0,hen_gt,hen_kandang
