path,label,label_name,split,source_split,base_image,src_file,bbox,conf,origin,domain
utuh/deck_7002-1.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-1.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-10.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-10.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-11.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-11.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-115.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-115.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-140.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-140.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-155.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-155.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-157.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-157.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-16.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-16.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-161.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-161.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-171.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-171.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-172.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-172.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-199.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-199.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-202.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-202.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-206.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-206.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-209.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-209.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-211.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-211.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-214.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-214.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-230.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-230.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-238.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-238.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-26.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-26.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-31.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-31.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-36.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-36.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-38.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-38.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-42.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-42.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-44.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-44.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-51.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-51.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-53.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-53.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7002-69.jpg,0,utuh,test,deck,deck_7002,D/UD/7002-69.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-102.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-102.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-104.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-104.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-109.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-109.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-113.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-113.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-115.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-115.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-118.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-118.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-142.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-142.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-144.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-144.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-147.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-147.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-150.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-150.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-151.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-151.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-177.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-177.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-187.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-187.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-190.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-190.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-198.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-198.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-207.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-207.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-208.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-208.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-223.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-223.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-224.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-224.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-23.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-23.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-247.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-247.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-25.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-25.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-30.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-30.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-53.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-53.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-81.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-81.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-83.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-83.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-85.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-85.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7003-95.jpg,0,utuh,test,deck,deck_7003,D/UD/7003-95.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-108.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-108.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-113.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-113.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-116.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-116.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-126.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-126.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-133.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-133.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-136.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-136.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-145.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-145.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-161.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-161.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-178.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-178.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-190.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-190.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-194.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-194.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-196.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-196.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-2.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-2.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-21.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-21.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-214.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-214.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-216.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-216.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-220.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-220.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-223.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-223.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-226.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-226.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-23.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-23.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-232.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-232.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-29.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-29.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-38.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-38.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-43.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-43.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-47.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-47.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-58.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-58.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-85.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-85.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7005-97.jpg,0,utuh,test,deck,deck_7005,D/UD/7005-97.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7007-102.jpg,0,utuh,test,deck,deck_7007,D/UD/7007-102.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7007-115.jpg,0,utuh,test,deck,deck_7007,D/UD/7007-115.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
utuh/deck_7007-120.jpg,0,utuh,test,deck,deck_7007,D/UD/7007-120.jpg,"[0, 0, 256, 256]",1.0,sdnet_tile,deck
